,Year,quarter,Departure,Arrival,miles_distance,daily_passengers,average_fare,DEP,ARR
814,2013,3,"Dallas/Fort Worth, TX","Miami, FL (Metropolitan Area)",1121,1518,206.78,DFW,MIA
815,2013,4,"Dallas/Fort Worth, TX","Miami, FL (Metropolitan Area)",1121,1534,215.59,DFW,MIA
816,2011,1,"Dallas/Fort Worth, TX","Minneapolis/St. Paul, MN",853,905,206.85,DFW,MSP
817,2011,2,"Dallas/Fort Worth, TX","Minneapolis/St. Paul, MN",853,1175,204.56,DFW,MSP
818,2011,3,"Dallas/Fort Worth, TX","Minneapolis/St. Paul, MN",853,1111,211.85,DFW,MSP
819,2011,4,"Dallas/Fort Worth, TX","Minneapolis/St. Paul, MN",853,921,252.21,DFW,MSP
820,2012,1,"Dallas/Fort Worth, TX","Minneapolis/St. Paul, MN",853,816,282.85,DFW,MSP
821,2012,2,"Dallas/Fort Worth, TX","Minneapolis/St. Paul, MN",853,1033,262.92,DFW,MSP
822,2012,3,"Dallas/Fort Worth, TX","Minneapolis/St. Paul, MN",853,1042,241.48,DFW,MSP
823,2012,4,"Dallas/Fort Worth, TX","Minneapolis/St. Paul, MN",853,990,223.08,DFW,MSP
824,2013,1,"Dallas/Fort Worth, TX","Minneapolis/St. Paul, MN",853,934,221.94,DFW,MSP
825,2013,2,"Dallas/Fort Worth, TX","Minneapolis/St. Paul, MN",853,1276,202.14,DFW,MSP
826,2013,3,"Dallas/Fort Worth, TX","Minneapolis/St. Paul, MN",853,1238,215.61,DFW,MSP
827,2013,4,"Dallas/Fort Worth, TX","Minneapolis/St. Paul, MN",853,1137,221.55,DFW,MSP
828,2011,1,"Dallas/Fort Worth, TX","New York City, NY (Metropolitan Area)",1428,3080,357.9,DFW,JFK
829,2011,2,"Dallas/Fort Worth, TX","New York City, NY (Metropolitan Area)",1428,3747,348.01,DFW,JFK
830,2011,3,"Dallas/Fort Worth, TX","New York City, NY (Metropolitan Area)",1428,3496,334.15,DFW,JFK
831,2011,4,"Dallas/Fort Worth, TX","New York City, NY (Metropolitan Area)",1428,3484,362.68,DFW,JFK
832,2012,1,"Dallas/Fort Worth, TX","New York City, NY (Metropolitan Area)",1428,2857,401.68,DFW,JFK
833,2012,2,"Dallas/Fort Worth, TX","New York City, NY (Metropolitan Area)",1428,3731,358.19,DFW,JFK
834,2012,3,"Dallas/Fort Worth, TX","New York City, NY (Metropolitan Area)",1428,3498,335.85,DFW,JFK
835,2012,4,"Dallas/Fort Worth, TX","New York City, NY (Metropolitan Area)",1428,3751,309.85,DFW,JFK
836,2013,1,"Dallas/Fort Worth, TX","New York City, NY (Metropolitan Area)",1428,3395,315.71,DFW,JFK
837,2013,2,"Dallas/Fort Worth, TX","New York City, NY (Metropolitan Area)",1428,3939,319.99,DFW,JFK
838,2013,3,"Dallas/Fort Worth, TX","New York City, NY (Metropolitan Area)",1428,3593,326.37,DFW,JFK
839,2013,4,"Dallas/Fort Worth, TX","New York City, NY (Metropolitan Area)",1428,4122,290.91,DFW,JFK
840,2011,1,"Dallas/Fort Worth, TX","Orlando, FL",984,1702,191.24,DFW,MCO
841,2011,2,"Dallas/Fort Worth, TX","Orlando, FL",984,1858,196.58,DFW,MCO
842,2011,3,"Dallas/Fort Worth, TX","Orlando, FL",985,1718,171.14,DFW,MCO
843,2011,4,"Dallas/Fort Worth, TX","Orlando, FL",985,1536,201.71,DFW,MCO
844,2012,1,"Dallas/Fort Worth, TX","Orlando, FL",985,1455,228.78,DFW,MCO
845,2012,2,"Dallas/Fort Worth, TX","Orlando, FL",985,1631,214.86,DFW,MCO
846,2012,3,"Dallas/Fort Worth, TX","Orlando, FL",985,1382,201.51,DFW,MCO
847,2012,4,"Dallas/Fort Worth, TX","Orlando, FL",985,1452,213.51,DFW,MCO
848,2013,1,"Dallas/Fort Worth, TX","Orlando, FL",985,1552,215.98,DFW,MCO
849,2013,2,"Dallas/Fort Worth, TX","Orlando, FL",985,1856,192.2,DFW,MCO
850,2013,3,"Dallas/Fort Worth, TX","Orlando, FL",985,1610,186.92,DFW,MCO
851,2013,4,"Dallas/Fort Worth, TX","Orlando, FL",985,1558,202.48,DFW,MCO
852,2011,1,"Dallas/Fort Worth, TX","Philadelphia, PA",1302,1080,257.36,DFW,PHL
853,2011,2,"Dallas/Fort Worth, TX","Philadelphia, PA",1302,1249,253.57,DFW,PHL
854,2011,3,"Dallas/Fort Worth, TX","Philadelphia, PA",1303,1154,252.41,DFW,PHL
855,2011,4,"Dallas/Fort Worth, TX","Philadelphia, PA",1303,1163,268.04,DFW,PHL
856,2012,1,"Dallas/Fort Worth, TX","Philadelphia, PA",1303,1014,280.74,DFW,PHL
857,2012,2,"Dallas/Fort Worth, TX","Philadelphia, PA",1303,1194,283.28,DFW,PHL
858,2012,3,"Dallas/Fort Worth, TX","Philadelphia, PA",1303,1183,256.41,DFW,PHL
859,2012,4,"Dallas/Fort Worth, TX","Philadelphia, PA",1303,1264,237.84,DFW,PHL
860,2013,1,"Dallas/Fort Worth, TX","Philadelphia, PA",1303,1078,268.18,DFW,PHL
861,2013,2,"Dallas/Fort Worth, TX","Philadelphia, PA",1303,1493,237.01,DFW,PHL
862,2013,3,"Dallas/Fort Worth, TX","Philadelphia, PA",1303,1524,212.15,DFW,PHL
863,2013,4,"Dallas/Fort Worth, TX","Philadelphia, PA",1303,1502,214.96,DFW,PHL
864,2011,1,"Dallas/Fort Worth, TX","Phoenix, AZ",879,1476,224.61,DFW,PHX
865,2011,2,"Dallas/Fort Worth, TX","Phoenix, AZ",879,1373,218.12,DFW,PHX
866,2011,3,"Dallas/Fort Worth, TX","Phoenix, AZ",879,1163,214.81,DFW,PHX
867,2011,4,"Dallas/Fort Worth, TX","Phoenix, AZ",879,1390,221.09,DFW,PHX
868,2012,1,"Dallas/Fort Worth, TX","Phoenix, AZ",879,1482,220.53,DFW,PHX
869,2012,2,"Dallas/Fort Worth, TX","Phoenix, AZ",879,1435,205.66,DFW,PHX
870,2012,3,"Dallas/Fort Worth, TX","Phoenix, AZ",879,1184,208.24,DFW,PHX
871,2012,4,"Dallas/Fort Worth, TX","Phoenix, AZ",879,1451,213.99,DFW,PHX
872,2013,1,"Dallas/Fort Worth, TX","Phoenix, AZ",879,1451,216.42,DFW,PHX
873,2013,2,"Dallas/Fort Worth, TX","Phoenix, AZ",879,1428,232.06,DFW,PHX
874,2013,3,"Dallas/Fort Worth, TX","Phoenix, AZ",879,1209,231.15,DFW,PHX
875,2013,4,"Dallas/Fort Worth, TX","Phoenix, AZ",879,1712,211.75,DFW,PHX
876,2011,1,"Dallas/Fort Worth, TX","San Francisco, CA (Metropolitan Area)",1476,1994,233.86,DFW,SFO
877,2011,2,"Dallas/Fort Worth, TX","San Francisco, CA (Metropolitan Area)",1476,2696,207.5,DFW,SFO
878,2011,3,"Dallas/Fort Worth, TX","San Francisco, CA (Metropolitan Area)",1476,2751,210.75,DFW,SFO
879,2011,4,"Dallas/Fort Worth, TX","San Francisco, CA (Metropolitan Area)",1476,2701,205.5,DFW,SFO
880,2012,1,"Dallas/Fort Worth, TX","San Francisco, CA (Metropolitan Area)",1476,2307,207.28,DFW,SFO
881,2012,2,"Dallas/Fort Worth, TX","San Francisco, CA (Metropolitan Area)",1476,2598,247.83,DFW,SFO
882,2012,3,"Dallas/Fort Worth, TX","San Francisco, CA (Metropolitan Area)",1476,2574,236.22,DFW,SFO
883,2012,4,"Dallas/Fort Worth, TX","San Francisco, CA (Metropolitan Area)",1476,2408,243.84,DFW,SFO
884,2013,1,"Dallas/Fort Worth, TX","San Francisco, CA (Metropolitan Area)",1476,2092,246.49,DFW,SFO
885,2013,2,"Dallas/Fort Worth, TX","San Francisco, CA (Metropolitan Area)",1476,2642,246.71,DFW,SFO
886,2013,3,"Dallas/Fort Worth, TX","San Francisco, CA (Metropolitan Area)",1476,2698,241.05,DFW,SFO
887,2013,4,"Dallas/Fort Worth, TX","San Francisco, CA (Metropolitan Area)",1476,2538,240.12,DFW,SFO
888,2011,1,"Dallas/Fort Worth, TX","Seattle, WA",1670,886,249.49,DFW,SEA
889,2011,2,"Dallas/Fort Worth, TX","Seattle, WA",1670,1293,236.32,DFW,SEA
890,2011,3,"Dallas/Fort Worth, TX","Seattle, WA",1670,1392,249.4,DFW,SEA
891,2011,4,"Dallas/Fort Worth, TX","Seattle, WA",1670,1097,240.73,DFW,SEA
892,2012,1,"Dallas/Fort Worth, TX","Seattle, WA",1670,916,250.03,DFW,SEA
893,2012,2,"Dallas/Fort Worth, TX","Seattle, WA",1670,1221,260.99,DFW,SEA
894,2012,3,"Dallas/Fort Worth, TX","Seattle, WA",1670,1359,260.93,DFW,SEA
895,2012,4,"Dallas/Fort Worth, TX","Seattle, WA",1670,1082,249.84,DFW,SEA
896,2013,1,"Dallas/Fort Worth, TX","Seattle, WA",1670,1028,242.32,DFW,SEA
897,2013,2,"Dallas/Fort Worth, TX","Seattle, WA",1670,1310,249.3,DFW,SEA
898,2013,3,"Dallas/Fort Worth, TX","Seattle, WA",1670,1503,253.94,DFW,SEA
899,2013,4,"Dallas/Fort Worth, TX","Seattle, WA",1670,1165,239.8,DFW,SEA
900,2011,1,"Denver, CO","Detroit, MI",1123,803,169.52,DEN,DTW
901,2011,2,"Denver, CO","Detroit, MI",1123,960,178.86,DEN,DTW
902,2011,3,"Denver, CO","Detroit, MI",1123,1123,183.15,DEN,DTW
903,2011,4,"Denver, CO","Detroit, MI",1123,943,197.55,DEN,DTW
904,2012,1,"Denver, CO","Detroit, MI",1123,747,187.7,DEN,DTW
905,2012,2,"Denver, CO","Detroit, MI",1123,889,194.53,DEN,DTW
906,2012,3,"Denver, CO","Detroit, MI",1123,1027,193.85,DEN,DTW
907,2012,4,"Denver, CO","Detroit, MI",1123,932,197.82,DEN,DTW
908,2013,1,"Denver, CO","Detroit, MI",1123,844,177.65,DEN,DTW
909,2013,2,"Denver, CO","Detroit, MI",1123,1007,177.14,DEN,DTW
910,2013,3,"Denver, CO","Detroit, MI",1123,1169,185.32,DEN,DTW
911,2013,4,"Denver, CO","Detroit, MI",1123,999,181.33,DEN,DTW
912,2011,1,"Denver, CO","Houston, TX",883,1867,177.67,DEN,IAH
913,2011,2,"Denver, CO","Houston, TX",883,1855,176.04,DEN,IAH
914,2011,3,"Denver, CO","Houston, TX",883,2077,177.18,DEN,IAH
915,2011,4,"Denver, CO","Houston, TX",883,1985,181.6,DEN,IAH
916,2012,1,"Denver, CO","Houston, TX",883,1817,194.13,DEN,IAH
917,2012,2,"Denver, CO","Houston, TX",883,1849,204.26,DEN,IAH
918,2012,3,"Denver, CO","Houston, TX",883,1951,215.06,DEN,IAH
919,2012,4,"Denver, CO","Houston, TX",883,1859,214.82,DEN,IAH
920,2013,1,"Denver, CO","Houston, TX",883,1991,216.53,DEN,IAH
921,2013,2,"Denver, CO","Houston, TX",883,2015,201.02,DEN,IAH
922,2013,3,"Denver, CO","Houston, TX",883,2131,208.54,DEN,IAH
923,2013,4,"Denver, CO","Houston, TX",883,2136,201.51,DEN,IAH
924,2011,1,"Denver, CO","Las Vegas, NV",629,2430,129.41,DEN,LAS
925,2011,2,"Denver, CO","Las Vegas, NV",629,2518,131.94,DEN,LAS
926,2011,3,"Denver, CO","Las Vegas, NV",628,2458,121.42,DEN,LAS
927,2011,4,"Denver, CO","Las Vegas, NV",628,2362,130.42,DEN,LAS
928,2012,1,"Denver, CO","Las Vegas, NV",628,2364,137.04,DEN,LAS
929,2012,2,"Denver, CO","Las Vegas, NV",628,2402,134.37,DEN,LAS
930,2012,3,"Denver, CO","Las Vegas, NV",628,2286,123.86,DEN,LAS
931,2012,4,"Denver, CO","Las Vegas, NV",628,2378,125.45,DEN,LAS
932,2013,1,"Denver, CO","Las Vegas, NV",628,2587,128.67,DEN,LAS
933,2013,2,"Denver, CO","Las Vegas, NV",628,2676,129.33,DEN,LAS
934,2013,3,"Denver, CO","Las Vegas, NV",628,2312,130.51,DEN,LAS
935,2013,4,"Denver, CO","Las Vegas, NV",628,2371,135.0,DEN,LAS
936,2011,1,"Denver, CO","Los Angeles, CA (Metropolitan Area)",862,4162,145.4,DEN,LAX
937,2011,2,"Denver, CO","Los Angeles, CA (Metropolitan Area)",862,4793,145.96,DEN,LAX
938,2011,3,"Denver, CO","Los Angeles, CA (Metropolitan Area)",862,4774,158.71,DEN,LAX
939,2011,4,"Denver, CO","Los Angeles, CA (Metropolitan Area)",862,4646,161.52,DEN,LAX
940,2012,1,"Denver, CO","Los Angeles, CA (Metropolitan Area)",862,4055,154.21,DEN,LAX
941,2012,2,"Denver, CO","Los Angeles, CA (Metropolitan Area)",862,4611,163.93,DEN,LAX
942,2012,3,"Denver, CO","Los Angeles, CA (Metropolitan Area)",862,4718,165.58,DEN,LAX
943,2012,4,"Denver, CO","Los Angeles, CA (Metropolitan Area)",862,4379,172.05,DEN,LAX
944,2013,1,"Denver, CO","Los Angeles, CA (Metropolitan Area)",862,4034,169.86,DEN,LAX
945,2013,2,"Denver, CO","Los Angeles, CA (Metropolitan Area)",862,4716,171.68,DEN,LAX
946,2013,3,"Denver, CO","Los Angeles, CA (Metropolitan Area)",862,4784,173.75,DEN,LAX
947,2013,4,"Denver, CO","Los Angeles, CA (Metropolitan Area)",862,4671,163.57,DEN,LAX
948,2011,1,"Denver, CO","Miami, FL (Metropolitan Area)",1709,1350,214.14,DEN,MIA
949,2011,2,"Denver, CO","Miami, FL (Metropolitan Area)",1709,1113,205.35,DEN,MIA
950,2011,3,"Denver, CO","Miami, FL (Metropolitan Area)",1709,909,208.62,DEN,MIA
951,2011,4,"Denver, CO","Miami, FL (Metropolitan Area)",1709,1130,222.61,DEN,MIA
952,2012,1,"Denver, CO","Miami, FL (Metropolitan Area)",1709,1332,220.38,DEN,MIA
953,2012,2,"Denver, CO","Miami, FL (Metropolitan Area)",1709,1148,204.76,DEN,MIA
954,2012,3,"Denver, CO","Miami, FL (Metropolitan Area)",1709,972,189.46,DEN,MIA
955,2012,4,"Denver, CO","Miami, FL (Metropolitan Area)",1709,1279,203.88,DEN,MIA
956,2013,1,"Denver, CO","Miami, FL (Metropolitan Area)",1709,1480,216.61,DEN,MIA
957,2013,2,"Denver, CO","Miami, FL (Metropolitan Area)",1709,1246,193.81,DEN,MIA
958,2013,3,"Denver, CO","Miami, FL (Metropolitan Area)",1709,1066,191.49,DEN,MIA
959,2013,4,"Denver, CO","Miami, FL (Metropolitan Area)",1709,1285,217.0,DEN,MIA
960,2011,1,"Denver, CO","Minneapolis/St. Paul, MN",680,1468,143.13,DEN,MSP
961,2011,2,"Denver, CO","Minneapolis/St. Paul, MN",680,1802,137.14,DEN,MSP
962,2011,3,"Denver, CO","Minneapolis/St. Paul, MN",680,2114,138.75,DEN,MSP
963,2011,4,"Denver, CO","Minneapolis/St. Paul, MN",680,1778,148.73,DEN,MSP
964,2012,1,"Denver, CO","Minneapolis/St. Paul, MN",680,1467,141.84,DEN,MSP
965,2012,2,"Denver, CO","Minneapolis/St. Paul, MN",680,1825,143.49,DEN,MSP
966,2012,3,"Denver, CO","Minneapolis/St. Paul, MN",680,2105,143.71,DEN,MSP
967,2012,4,"Denver, CO","Minneapolis/St. Paul, MN",680,1756,139.6,DEN,MSP
968,2013,1,"Denver, CO","Minneapolis/St. Paul, MN",680,1673,139.18,DEN,MSP
969,2013,2,"Denver, CO","Minneapolis/St. Paul, MN",680,1975,139.38,DEN,MSP
970,2013,3,"Denver, CO","Minneapolis/St. Paul, MN",680,2155,148.35,DEN,MSP
971,2013,4,"Denver, CO","Minneapolis/St. Paul, MN",680,1870,139.62,DEN,MSP
972,2011,1,"Denver, CO","New York City, NY (Metropolitan Area)",1659,2365,254.36,DEN,JFK
973,2011,2,"Denver, CO","New York City, NY (Metropolitan Area)",1659,2862,251.92,DEN,JFK
974,2011,3,"Denver, CO","New York City, NY (Metropolitan Area)",1659,3267,256.25,DEN,JFK
975,2011,4,"Denver, CO","New York City, NY (Metropolitan Area)",1659,2851,234.97,DEN,JFK
976,2012,1,"Denver, CO","New York City, NY (Metropolitan Area)",1659,2514,219.56,DEN,JFK
977,2012,2,"Denver, CO","New York City, NY (Metropolitan Area)",1659,3138,220.29,DEN,JFK
978,2012,3,"Denver, CO","New York City, NY (Metropolitan Area)",1659,3690,210.77,DEN,JFK
979,2012,4,"Denver, CO","New York City, NY (Metropolitan Area)",1659,3143,213.06,DEN,JFK
980,2013,1,"Denver, CO","New York City, NY (Metropolitan Area)",1659,3059,211.38,DEN,JFK
981,2013,2,"Denver, CO","New York City, NY (Metropolitan Area)",1659,3410,213.05,DEN,JFK
982,2013,3,"Denver, CO","New York City, NY (Metropolitan Area)",1659,3666,243.14,DEN,JFK
983,2013,4,"Denver, CO","New York City, NY (Metropolitan Area)",1659,3283,224.7,DEN,JFK
984,2011,1,"Denver, CO","Orlando, FL",1546,1347,204.81,DEN,MCO
985,2011,2,"Denver, CO","Orlando, FL",1546,1270,207.39,DEN,MCO
986,2011,3,"Denver, CO","Orlando, FL",1546,1020,205.83,DEN,MCO
987,2011,4,"Denver, CO","Orlando, FL",1546,1202,214.75,DEN,MCO
988,2012,1,"Denver, CO","Orlando, FL",1546,1285,221.22,DEN,MCO
989,2012,2,"Denver, CO","Orlando, FL",1546,1226,222.07,DEN,MCO
990,2012,3,"Denver, CO","Orlando, FL",1546,1063,196.35,DEN,MCO
991,2012,4,"Denver, CO","Orlando, FL",1546,1384,201.23,DEN,MCO
992,2013,1,"Denver, CO","Orlando, FL",1546,1446,215.72,DEN,MCO
993,2013,2,"Denver, CO","Orlando, FL",1546,1337,215.17,DEN,MCO
994,2013,3,"Denver, CO","Orlando, FL",1546,1125,209.2,DEN,MCO
995,2013,4,"Denver, CO","Orlando, FL",1546,1365,220.32,DEN,MCO
996,2011,1,"Denver, CO","Philadelphia, PA",1557,850,228.99,DEN,PHL
997,2011,2,"Denver, CO","Philadelphia, PA",1557,1059,236.08,DEN,PHL
998,2011,3,"Denver, CO","Philadelphia, PA",1558,1213,238.07,DEN,PHL
999,2011,4,"Denver, CO","Philadelphia, PA",1558,1048,215.43,DEN,PHL
1000,2012,1,"Denver, CO","Philadelphia, PA",1558,864,218.11,DEN,PHL
1001,2012,2,"Denver, CO","Philadelphia, PA",1558,1036,234.04,DEN,PHL
1002,2012,3,"Denver, CO","Philadelphia, PA",1558,1236,221.06,DEN,PHL
1003,2012,4,"Denver, CO","Philadelphia, PA",1558,1078,209.31,DEN,PHL
1004,2013,1,"Denver, CO","Philadelphia, PA",1558,919,227.4,DEN,PHL
1005,2013,2,"Denver, CO","Philadelphia, PA",1558,1059,243.66,DEN,PHL
1006,2013,3,"Denver, CO","Philadelphia, PA",1558,1096,259.03,DEN,PHL
1007,2013,4,"Denver, CO","Philadelphia, PA",1558,898,255.2,DEN,PHL
1008,2011,1,"Denver, CO","Phoenix, AZ",602,3042,133.06,DEN,PHX
1009,2011,2,"Denver, CO","Phoenix, AZ",602,2653,125.78,DEN,PHX
1010,2011,3,"Denver, CO","Phoenix, AZ",602,2415,118.34,DEN,PHX
1011,2011,4,"Denver, CO","Phoenix, AZ",602,2833,132.55,DEN,PHX
1012,2012,1,"Denver, CO","Phoenix, AZ",602,3002,137.49,DEN,PHX
1013,2012,2,"Denver, CO","Phoenix, AZ",602,2442,145.74,DEN,PHX
1014,2012,3,"Denver, CO","Phoenix, AZ",602,2024,143.37,DEN,PHX
1015,2012,4,"Denver, CO","Phoenix, AZ",602,2520,138.73,DEN,PHX
1016,2013,1,"Denver, CO","Phoenix, AZ",602,3186,122.36,DEN,PHX
1017,2013,2,"Denver, CO","Phoenix, AZ",602,2838,132.39,DEN,PHX
1018,2013,3,"Denver, CO","Phoenix, AZ",602,2443,134.06,DEN,PHX
1019,2013,4,"Denver, CO","Phoenix, AZ",602,3025,125.55,DEN,PHX
1020,2011,1,"Denver, CO","San Francisco, CA (Metropolitan Area)",967,2701,177.04,DEN,SFO
1021,2011,2,"Denver, CO","San Francisco, CA (Metropolitan Area)",967,3228,183.89,DEN,SFO
1022,2011,3,"Denver, CO","San Francisco, CA (Metropolitan Area)",967,3422,186.0,DEN,SFO
1023,2011,4,"Denver, CO","San Francisco, CA (Metropolitan Area)",967,3172,180.97,DEN,SFO
1024,2012,1,"Denver, CO","San Francisco, CA (Metropolitan Area)",967,2681,182.97,DEN,SFO
1025,2012,2,"Denver, CO","San Francisco, CA (Metropolitan Area)",967,3177,198.13,DEN,SFO
1026,2012,3,"Denver, CO","San Francisco, CA (Metropolitan Area)",967,3460,194.61,DEN,SFO
1027,2012,4,"Denver, CO","San Francisco, CA (Metropolitan Area)",967,3238,198.27,DEN,SFO
1028,2013,1,"Denver, CO","San Francisco, CA (Metropolitan Area)",967,2894,195.27,DEN,SFO
1029,2013,2,"Denver, CO","San Francisco, CA (Metropolitan Area)",967,3406,207.15,DEN,SFO
1030,2013,3,"Denver, CO","San Francisco, CA (Metropolitan Area)",967,3653,204.17,DEN,SFO
1031,2013,4,"Denver, CO","San Francisco, CA (Metropolitan Area)",967,3415,193.48,DEN,SFO
1032,2011,1,"Denver, CO","Seattle, WA",1024,1354,156.89,DEN,SEA
1033,2011,2,"Denver, CO","Seattle, WA",1024,1710,167.77,DEN,SEA
1034,2011,3,"Denver, CO","Seattle, WA",1024,2191,179.31,DEN,SEA
1035,2011,4,"Denver, CO","Seattle, WA",1024,1609,165.17,DEN,SEA
1036,2012,1,"Denver, CO","Seattle, WA",1024,1304,160.34,DEN,SEA
1037,2012,2,"Denver, CO","Seattle, WA",1024,1659,181.86,DEN,SEA
1038,2012,3,"Denver, CO","Seattle, WA",1024,1981,177.26,DEN,SEA
1039,2012,4,"Denver, CO","Seattle, WA",1024,1659,167.35,DEN,SEA
1040,2013,1,"Denver, CO","Seattle, WA",1024,1408,165.36,DEN,SEA
1041,2013,2,"Denver, CO","Seattle, WA",1024,1784,182.3,DEN,SEA
1042,2013,3,"Denver, CO","Seattle, WA",1024,2133,186.05,DEN,SEA
1043,2013,4,"Denver, CO","Seattle, WA",1024,1698,163.33,DEN,SEA
1044,2011,1,"Detroit, MI","Houston, TX",1093,532,269.21,DTW,IAH
1045,2011,2,"Detroit, MI","Houston, TX",1093,665,261.55,DTW,IAH
1046,2011,3,"Detroit, MI","Houston, TX",1092,605,274.46,DTW,IAH
1047,2011,4,"Detroit, MI","Houston, TX",1092,565,294.43,DTW,IAH
1048,2012,1,"Detroit, MI","Houston, TX",1092,470,313.29,DTW,IAH
1049,2012,2,"Detroit, MI","Houston, TX",1092,591,296.11,DTW,IAH
1050,2012,3,"Detroit, MI","Houston, TX",1092,573,305.53,DTW,IAH
1051,2012,4,"Detroit, MI","Houston, TX",1092,582,307.09,DTW,IAH
1052,2013,1,"Detroit, MI","Houston, TX",1092,502,318.25,DTW,IAH
1053,2013,2,"Detroit, MI","Houston, TX",1092,574,307.92,DTW,IAH
1054,2013,3,"Detroit, MI","Houston, TX",1092,672,279.07,DTW,IAH
1055,2013,4,"Detroit, MI","Houston, TX",1092,743,235.02,DTW,IAH
1056,2011,1,"Detroit, MI","Las Vegas, NV",1750,1654,189.69,DTW,LAS
1057,2011,2,"Detroit, MI","Las Vegas, NV",1750,2001,199.0,DTW,LAS
1058,2011,3,"Detroit, MI","Las Vegas, NV",1749,1929,184.92,DTW,LAS
1059,2011,4,"Detroit, MI","Las Vegas, NV",1749,1817,190.29,DTW,LAS
1060,2012,1,"Detroit, MI","Las Vegas, NV",1749,1745,191.52,DTW,LAS
1061,2012,2,"Detroit, MI","Las Vegas, NV",1749,1886,212.66,DTW,LAS
1062,2012,3,"Detroit, MI","Las Vegas, NV",1749,1821,192.45,DTW,LAS
1063,2012,4,"Detroit, MI","Las Vegas, NV",1749,1849,188.04,DTW,LAS
1064,2013,1,"Detroit, MI","Las Vegas, NV",1749,1808,191.81,DTW,LAS
1065,2013,2,"Detroit, MI","Las Vegas, NV",1749,2034,198.26,DTW,LAS
1066,2013,3,"Detroit, MI","Las Vegas, NV",1749,1803,195.24,DTW,LAS
1067,2013,4,"Detroit, MI","Las Vegas, NV",1749,1828,189.01,DTW,LAS
1068,2011,1,"Detroit, MI","Los Angeles, CA (Metropolitan Area)",1979,1519,239.68,DTW,LAX
1069,2011,2,"Detroit, MI","Los Angeles, CA (Metropolitan Area)",1979,1851,241.89,DTW,LAX
1070,2011,3,"Detroit, MI","Los Angeles, CA (Metropolitan Area)",1979,1976,246.19,DTW,LAX
1071,2011,4,"Detroit, MI","Los Angeles, CA (Metropolitan Area)",1979,1635,275.24,DTW,LAX
1072,2012,1,"Detroit, MI","Los Angeles, CA (Metropolitan Area)",1979,1268,290.31,DTW,LAX
1073,2012,2,"Detroit, MI","Los Angeles, CA (Metropolitan Area)",1979,1657,281.04,DTW,LAX
1074,2012,3,"Detroit, MI","Los Angeles, CA (Metropolitan Area)",1979,1819,261.58,DTW,LAX
1075,2012,4,"Detroit, MI","Los Angeles, CA (Metropolitan Area)",1979,1701,281.98,DTW,LAX
1076,2013,1,"Detroit, MI","Los Angeles, CA (Metropolitan Area)",1979,1443,287.85,DTW,LAX
1077,2013,2,"Detroit, MI","Los Angeles, CA (Metropolitan Area)",1979,1790,279.56,DTW,LAX
1078,2013,3,"Detroit, MI","Los Angeles, CA (Metropolitan Area)",1979,1822,289.38,DTW,LAX
1079,2013,4,"Detroit, MI","Los Angeles, CA (Metropolitan Area)",1979,1712,323.19,DTW,LAX
1080,2011,1,"Detroit, MI","Miami, FL (Metropolitan Area)",1145,2174,161.04,DTW,MIA
1081,2011,2,"Detroit, MI","Miami, FL (Metropolitan Area)",1145,1871,150.31,DTW,MIA
1082,2011,3,"Detroit, MI","Miami, FL (Metropolitan Area)",1145,1441,128.16,DTW,MIA
1083,2011,4,"Detroit, MI","Miami, FL (Metropolitan Area)",1145,1926,157.6,DTW,MIA
1084,2012,1,"Detroit, MI","Miami, FL (Metropolitan Area)",1145,2400,178.29,DTW,MIA
1085,2012,2,"Detroit, MI","Miami, FL (Metropolitan Area)",1145,1793,166.64,DTW,MIA
1086,2012,3,"Detroit, MI","Miami, FL (Metropolitan Area)",1145,1266,142.63,DTW,MIA
1087,2012,4,"Detroit, MI","Miami, FL (Metropolitan Area)",1145,1908,170.29,DTW,MIA
1088,2013,1,"Detroit, MI","Miami, FL (Metropolitan Area)",1145,2420,192.24,DTW,MIA
1089,2013,2,"Detroit, MI","Miami, FL (Metropolitan Area)",1145,1787,156.86,DTW,MIA
1090,2013,3,"Detroit, MI","Miami, FL (Metropolitan Area)",1145,1464,144.87,DTW,MIA
1091,2013,4,"Detroit, MI","Miami, FL (Metropolitan Area)",1145,1915,181.34,DTW,MIA
1092,2011,1,"Detroit, MI","Minneapolis/St. Paul, MN",528,445,309.43,DTW,MSP
1093,2011,2,"Detroit, MI","Minneapolis/St. Paul, MN",528,529,323.64,DTW,MSP
1094,2011,3,"Detroit, MI","Minneapolis/St. Paul, MN",528,547,309.85,DTW,MSP
1095,2011,4,"Detroit, MI","Minneapolis/St. Paul, MN",528,562,278.17,DTW,MSP
1096,2012,1,"Detroit, MI","Minneapolis/St. Paul, MN",528,467,296.09,DTW,MSP
1097,2012,2,"Detroit, MI","Minneapolis/St. Paul, MN",528,557,302.21,DTW,MSP
1098,2012,3,"Detroit, MI","Minneapolis/St. Paul, MN",528,527,309.24,DTW,MSP
1099,2012,4,"Detroit, MI","Minneapolis/St. Paul, MN",528,476,316.16,DTW,MSP
1100,2013,1,"Detroit, MI","Minneapolis/St. Paul, MN",528,397,334.11,DTW,MSP
1101,2013,2,"Detroit, MI","Minneapolis/St. Paul, MN",528,491,326.68,DTW,MSP
1102,2013,3,"Detroit, MI","Minneapolis/St. Paul, MN",528,496,335.93,DTW,MSP
