,Year,quarter,Departure,Arrival,miles_distance,daily_passengers,average_fare,DEP,ARR
1350,2012,1,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2619,6236,343.1,JFK,SFO
1351,2012,1,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2619,6236,343.1,LGA,SFO
1352,2012,1,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2619,6236,343.1,EWR,SFO
1353,2012,2,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2619,8400,371.99,JFK,SFO
1354,2012,2,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2619,8400,371.99,LGA,SFO
1355,2012,2,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2619,8400,371.99,EWR,SFO
1356,2012,3,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2619,8290,369.29,JFK,SFO
1357,2012,3,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2619,8290,369.29,LGA,SFO
1358,2012,3,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2619,8290,369.29,EWR,SFO
1359,2012,4,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2619,7632,382.99,JFK,SFO
1360,2012,4,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2619,7632,382.99,LGA,SFO
1361,2012,4,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2619,7632,382.99,EWR,SFO
1362,2013,1,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2619,6339,400.47,JFK,SFO
1363,2013,1,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2619,6339,400.47,LGA,SFO
1364,2013,1,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2619,6339,400.47,EWR,SFO
1365,2013,2,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2619,8946,362.9,JFK,SFO
1366,2013,2,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2619,8946,362.9,LGA,SFO
1367,2013,2,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2619,8946,362.9,EWR,SFO
1368,2011,3,"New York City, NY (Metropolitan Area)","Seattle, WA",2448,2484,325.47,JFK,SEA
1369,2011,3,"New York City, NY (Metropolitan Area)","Seattle, WA",2448,2484,325.47,LGA,SEA
1370,2011,3,"New York City, NY (Metropolitan Area)","Seattle, WA",2448,2484,325.47,EWR,SEA
1371,2011,4,"New York City, NY (Metropolitan Area)","Seattle, WA",2448,1951,292.61,JFK,SEA
1372,2011,4,"New York City, NY (Metropolitan Area)","Seattle, WA",2448,1951,292.61,LGA,SEA
1373,2011,4,"New York City, NY (Metropolitan Area)","Seattle, WA",2448,1951,292.61,EWR,SEA
1374,2012,1,"New York City, NY (Metropolitan Area)","Seattle, WA",2448,1585,270.47,JFK,SEA
1375,2012,1,"New York City, NY (Metropolitan Area)","Seattle, WA",2448,1585,270.47,LGA,SEA
1376,2012,1,"New York City, NY (Metropolitan Area)","Seattle, WA",2448,1585,270.47,EWR,SEA
1377,2012,2,"New York City, NY (Metropolitan Area)","Seattle, WA",2448,2349,286.73,JFK,SEA
1378,2012,2,"New York City, NY (Metropolitan Area)","Seattle, WA",2448,2349,286.73,LGA,SEA
1379,2012,2,"New York City, NY (Metropolitan Area)","Seattle, WA",2448,2349,286.73,EWR,SEA
1380,2012,3,"New York City, NY (Metropolitan Area)","Seattle, WA",2448,2608,301.64,JFK,SEA
1381,2012,3,"New York City, NY (Metropolitan Area)","Seattle, WA",2448,2608,301.64,LGA,SEA
1382,2012,3,"New York City, NY (Metropolitan Area)","Seattle, WA",2448,2608,301.64,EWR,SEA
1383,2012,4,"New York City, NY (Metropolitan Area)","Seattle, WA",2448,1966,300.53,JFK,SEA
1384,2012,4,"New York City, NY (Metropolitan Area)","Seattle, WA",2448,1966,300.53,LGA,SEA
1385,2012,4,"New York City, NY (Metropolitan Area)","Seattle, WA",2448,1966,300.53,EWR,SEA
1386,2013,1,"New York City, NY (Metropolitan Area)","Seattle, WA",2448,1597,280.97,JFK,SEA
1387,2013,1,"New York City, NY (Metropolitan Area)","Seattle, WA",2448,1597,280.97,LGA,SEA
1388,2013,1,"New York City, NY (Metropolitan Area)","Seattle, WA",2448,1597,280.97,EWR,SEA
1389,2013,2,"New York City, NY (Metropolitan Area)","Seattle, WA",2448,2318,299.46,JFK,SEA
1390,2013,2,"New York City, NY (Metropolitan Area)","Seattle, WA",2448,2318,299.46,LGA,SEA
1391,2013,2,"New York City, NY (Metropolitan Area)","Seattle, WA",2448,2318,299.46,EWR,SEA
1392,2011,3,"Orlando, FL","Philadelphia, PA",861,3062,129.82,MCO,PHL
1393,2011,4,"Orlando, FL","Philadelphia, PA",861,3095,148.02,MCO,PHL
1394,2012,1,"Orlando, FL","Philadelphia, PA",861,2797,155.26,MCO,PHL
1395,2012,2,"Orlando, FL","Philadelphia, PA",861,3188,153.24,MCO,PHL
1396,2012,3,"Orlando, FL","Philadelphia, PA",861,2732,141.12,MCO,PHL
1397,2012,4,"Orlando, FL","Philadelphia, PA",861,3078,151.91,MCO,PHL
1398,2013,1,"Orlando, FL","Philadelphia, PA",861,2828,166.47,MCO,PHL
1399,2013,2,"Orlando, FL","Philadelphia, PA",861,2869,161.78,MCO,PHL
1400,2011,3,"Orlando, FL","Phoenix, AZ",1849,558,208.86,MCO,PHX
1401,2011,4,"Orlando, FL","Phoenix, AZ",1849,680,226.63,MCO,PHX
1402,2012,1,"Orlando, FL","Phoenix, AZ",1849,647,249.69,MCO,PHX
1403,2012,2,"Orlando, FL","Phoenix, AZ",1849,649,241.91,MCO,PHX
1404,2012,3,"Orlando, FL","Phoenix, AZ",1849,505,225.56,MCO,PHX
1405,2012,4,"Orlando, FL","Phoenix, AZ",1849,693,229.76,MCO,PHX
1406,2013,1,"Orlando, FL","Phoenix, AZ",1849,656,272.2,MCO,PHX
1407,2013,2,"Orlando, FL","Phoenix, AZ",1849,633,260.45,MCO,PHX
1408,2011,3,"Orlando, FL","San Francisco, CA (Metropolitan Area)",2446,908,266.86,MCO,SFO
1409,2011,4,"Orlando, FL","San Francisco, CA (Metropolitan Area)",2446,1048,283.86,MCO,SFO
1410,2012,1,"Orlando, FL","San Francisco, CA (Metropolitan Area)",2446,963,278.97,MCO,SFO
1411,2012,2,"Orlando, FL","San Francisco, CA (Metropolitan Area)",2446,1121,300.79,MCO,SFO
1412,2012,3,"Orlando, FL","San Francisco, CA (Metropolitan Area)",2446,1028,276.69,MCO,SFO
1413,2012,4,"Orlando, FL","San Francisco, CA (Metropolitan Area)",2446,1080,287.81,MCO,SFO
1414,2013,1,"Orlando, FL","San Francisco, CA (Metropolitan Area)",2446,1061,279.68,MCO,SFO
1415,2013,2,"Orlando, FL","San Francisco, CA (Metropolitan Area)",2446,1312,281.98,MCO,SFO
1416,2011,3,"Orlando, FL","Seattle, WA",2554,661,242.97,MCO,SEA
1417,2011,4,"Orlando, FL","Seattle, WA",2554,666,248.56,MCO,SEA
1418,2012,1,"Orlando, FL","Seattle, WA",2554,665,277.13,MCO,SEA
1419,2012,2,"Orlando, FL","Seattle, WA",2554,660,301.73,MCO,SEA
1420,2012,3,"Orlando, FL","Seattle, WA",2554,636,285.82,MCO,SEA
1421,2012,4,"Orlando, FL","Seattle, WA",2554,671,266.64,MCO,SEA
1422,2013,1,"Orlando, FL","Seattle, WA",2554,672,268.04,MCO,SEA
1423,2013,2,"Orlando, FL","Seattle, WA",2554,774,270.52,MCO,SEA
1424,2011,3,"Philadelphia, PA","Phoenix, AZ",2075,830,251.74,PHL,PHX
1425,2011,4,"Philadelphia, PA","Phoenix, AZ",2075,892,254.5,PHL,PHX
1426,2012,1,"Philadelphia, PA","Phoenix, AZ",2075,791,262.65,PHL,PHX
1427,2012,2,"Philadelphia, PA","Phoenix, AZ",2075,872,277.02,PHL,PHX
1428,2012,3,"Philadelphia, PA","Phoenix, AZ",2075,785,235.71,PHL,PHX
1429,2012,4,"Philadelphia, PA","Phoenix, AZ",2075,861,247.69,PHL,PHX
1430,2013,1,"Philadelphia, PA","Phoenix, AZ",2075,867,266.82,PHL,PHX
1431,2013,2,"Philadelphia, PA","Phoenix, AZ",2075,971,251.08,PHL,PHX
1432,2011,3,"Philadelphia, PA","San Francisco, CA (Metropolitan Area)",2521,1545,353.86,PHL,SFO
1433,2011,4,"Philadelphia, PA","San Francisco, CA (Metropolitan Area)",2521,1356,329.68,PHL,SFO
1434,2012,1,"Philadelphia, PA","San Francisco, CA (Metropolitan Area)",2521,1029,351.08,PHL,SFO
1435,2012,2,"Philadelphia, PA","San Francisco, CA (Metropolitan Area)",2521,1747,303.48,PHL,SFO
1436,2012,3,"Philadelphia, PA","San Francisco, CA (Metropolitan Area)",2521,1906,291.34,PHL,SFO
1437,2012,4,"Philadelphia, PA","San Francisco, CA (Metropolitan Area)",2521,1688,296.36,PHL,SFO
1438,2013,1,"Philadelphia, PA","San Francisco, CA (Metropolitan Area)",2521,1434,291.02,PHL,SFO
1439,2013,2,"Philadelphia, PA","San Francisco, CA (Metropolitan Area)",2521,1760,303.33,PHL,SFO
1440,2011,3,"Philadelphia, PA","Seattle, WA",2378,673,310.39,PHL,SEA
1441,2011,4,"Philadelphia, PA","Seattle, WA",2378,499,292.21,PHL,SEA
1442,2012,1,"Philadelphia, PA","Seattle, WA",2378,344,311.64,PHL,SEA
1443,2012,2,"Philadelphia, PA","Seattle, WA",2378,604,300.2,PHL,SEA
1444,2012,3,"Philadelphia, PA","Seattle, WA",2378,741,296.28,PHL,SEA
1445,2012,4,"Philadelphia, PA","Seattle, WA",2378,546,271.37,PHL,SEA
1446,2013,1,"Philadelphia, PA","Seattle, WA",2378,386,263.68,PHL,SEA
1447,2013,2,"Philadelphia, PA","Seattle, WA",2378,651,270.64,PHL,SEA
1448,2011,3,"Phoenix, AZ","San Francisco, CA (Metropolitan Area)",651,2847,178.36,PHX,SFO
1449,2011,4,"Phoenix, AZ","San Francisco, CA (Metropolitan Area)",651,3442,171.43,PHX,SFO
1450,2012,1,"Phoenix, AZ","San Francisco, CA (Metropolitan Area)",668,3657,167.89,PHX,SFO
1451,2012,2,"Phoenix, AZ","San Francisco, CA (Metropolitan Area)",668,3619,160.52,PHX,SFO
1452,2012,3,"Phoenix, AZ","San Francisco, CA (Metropolitan Area)",668,3171,151.4,PHX,SFO
1453,2012,4,"Phoenix, AZ","San Francisco, CA (Metropolitan Area)",668,3564,159.83,PHX,SFO
1454,2013,1,"Phoenix, AZ","San Francisco, CA (Metropolitan Area)",668,3642,176.98,PHX,SFO
1455,2013,2,"Phoenix, AZ","San Francisco, CA (Metropolitan Area)",668,3324,176.17,PHX,SFO
1456,2011,3,"Phoenix, AZ","Seattle, WA",1107,1702,177.73,PHX,SEA
1457,2011,4,"Phoenix, AZ","Seattle, WA",1107,1980,175.58,PHX,SEA
1458,2012,1,"Phoenix, AZ","Seattle, WA",1107,2046,180.71,PHX,SEA
1459,2012,2,"Phoenix, AZ","Seattle, WA",1107,1895,196.81,PHX,SEA
1460,2012,3,"Phoenix, AZ","Seattle, WA",1107,1541,201.51,PHX,SEA
1461,2012,4,"Phoenix, AZ","Seattle, WA",1124,1829,209.8,PHX,SEA
1462,2013,1,"Phoenix, AZ","Seattle, WA",1124,2070,202.62,PHX,SEA
1463,2013,2,"Phoenix, AZ","Seattle, WA",1107,1949,196.61,PHX,SEA
1464,2011,3,"San Francisco, CA (Metropolitan Area)","Seattle, WA",697,5782,151.11,SFO,SEA
1465,2011,4,"San Francisco, CA (Metropolitan Area)","Seattle, WA",697,5172,146.55,SFO,SEA
1466,2012,1,"San Francisco, CA (Metropolitan Area)","Seattle, WA",697,4346,139.36,SFO,SEA
1467,2012,2,"San Francisco, CA (Metropolitan Area)","Seattle, WA",697,5183,163.22,SFO,SEA
1468,2012,3,"San Francisco, CA (Metropolitan Area)","Seattle, WA",697,5365,161.55,SFO,SEA
1469,2012,4,"San Francisco, CA (Metropolitan Area)","Seattle, WA",697,4952,169.63,SFO,SEA
1470,2013,1,"San Francisco, CA (Metropolitan Area)","Seattle, WA",697,4434,162.59,SFO,SEA
1471,2013,2,"San Francisco, CA (Metropolitan Area)","Seattle, WA",697,5382,165.23,SFO,SEA
